COURSE,SCREENCAST TITLE,DESCRIPTION,DURATION,URL,VIEWS,CUSTOM TOPIC ORDER,TOPICS,SUBTOPIC,YET ANOTHER SUBTOPIC,INTRO/EXAMPLE?,INTERACTIVE? ,FEATURED?,EXAM REVIEW,FE EXAM,ABRIDGED DESCRIPTION,TEXTBOOK-1,SECTION-1,TEXTBOOK-2,SECTION-2,TEXTBOOK-3,SECTION-3,TEXTBOOK-4,SECTION-4
Thermodynamics,Steam Tables: Calculating Quality,Calculates the quality of a two-phase water mixture in vapor-liquid equilibrium using steam tables.,9:19,https://youtu.be/J6LgIO3qdO0?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,1472,2,Energy and Entropy,Steam Tables,,example,,,,,calculates the quality of a two-phase water mixture in vapor-liquid equilibrium using steam tables,ElliottLira1st,,ElliottLira2nd,1.5,SVNA7th,,,
Thermodynamics,Compare Steam Tables to Ideal Gas Law,Calculates the volume of a gas using the ideal gas law and compares to the volume at the same conditions from the steam tables.,3:14,https://youtu.be/kw862Ak1Fyg?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,52,2,Energy and Entropy,Steam Tables,,example,,,,8.2,example problems that are solved using steam tables.,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,8.1,,
Thermodynamics,Introduction to Steam Tables,"Steam tables are used to solve two example problems: 1) density at critical point, 2), quality of liquid-vapor mixture.",3:15,https://youtu.be/iLsyOQiqyBU?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,11,2,Energy and Entropy,Steam Tables,,example,,,,,example problems that are solved using steam tables.,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,8.1,,
Thermodynamics,Introduction to Steam Tables 2,"Steam tables are used to solve two example problems: 1) throttle liquid water from high pressure, 2) heat liquid-vapor mixture at constant volume.",7:52,https://youtu.be/tIQTJBPpA_E?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,15,2,Energy and Entropy,Steam Tables,,example,,,,,example problems that are solved using steam tables.,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,8.1,,
Thermodynamics,Quality of Steam,Defines vapor quality and compares mass percent and volume percent of steam.,4:26,https://youtu.be/P_vCu16UTXk?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,2129,2,Energy and Entropy,Steam Tables,,intro,,,,,defines vapor quality and compares mass percent and volume percent of steam,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,6.4,,
Thermodynamics,Steam Tables: Constant Volume Process,Use steam tables to determine the final conditions when water vapor is cooled.,4:45,https://youtu.be/geC_z5WIrZo?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,653,2,Energy and Entropy,Steam Tables,,example,,,,,use steam tables to determine the final conditions when water vapor is cooled,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,8.1,,
Thermodynamics,Steam Tables: Interpolation ,Example problems that calculate enthalpy of steam by interpolation of steam tables.,5:12,https://youtu.be/3aWjbd5Xj0M?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,2199,2,Energy and Entropy,Steam Tables,,example,,,,8.2,calculate enthalpy of steam by interpolation of steam tables,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,8.1,,
Thermodynamics,Water Properties from Steam Tables,Use steam tables to determine properties of water.,3:48,https://youtu.be/nubT0iP7cCs?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,2767,2,Energy and Entropy,Steam Tables,,example,,,,,use steam tables to determine properties of water,ElliottLira1st,1.4,ElliottLira2nd,1.5,SVNA7th,8.1,,
Thermodynamics,Calculate Work for Reversible and Irreversible Expansion/Compression,Shows graphical on a pressure-volume diagram the areas that are proportional to work for reversible and irreversible expansions and compressions of a gas in a piston/cylinder.,4:38,https://youtu.be/sYe0ulf428w?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,,3,Energy and Entropy,Closed System Energy Balances,,intro,,,,,,,,,,,,,
Thermodynamics,Expansion in a Piston-Cylinder,Examines the expansion of water in a piston-cylinder device when heat is added to the system.,9:12,https://youtu.be/DeGFK369PVA?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,380,3,Energy and Entropy,Closed System Energy Balances,,example,,,,,examines the expansion of water in a piston-cylinder device when heat is added to the system,ElliottLira1st,,ElliottLira2nd,2.15,SVNA7th,,,
Thermodynamics,Flow Between Tanks Containing Water of Different Qualities (Interactive),"MCQ: A value connecting two tanks, one with water at 85% quality and one with water at 95% quality is opened. Which direction does steam flow? Interactive screencast.",0:48,https://youtu.be/ps4Yi3vvh8U?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,143,3,Energy and Entropy,Closed System Energy Balances,,Interactive,,,,,which direction does steam flow? Interactive screencast.,ElliottLira1st,,ElliottLira2nd,9.6,SVNA7th,,,
Thermodynamics,Flow into an Evacuated Container (Interactive),MCQ: A gas flows into an evacuated container. Interactive screencast.,0:47,https://youtu.be/bmpktFP87f4?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,101,3,Energy and Entropy,Closed System Energy Balances,,Interactive,,,,,what is the final temperature of a gas flowing into an evacuated container. Interactive screencast.,ElliottLira1st,,ElliottLira2nd,2.16,SVNA7th,,,
Thermodynamics,Internal Energy Introduction,Introduces and discusses internal energy and moving boundary work on a system.,3:36,https://youtu.be/UTj9YEvOt2U?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,163,3,Energy and Entropy,Closed System Energy Balances,,intro,,,,8.1,introduces and discusses internal energy and moving boundary work on a system,ElliottLira1st,1.1,ElliottLira2nd,2.1,SVNA7th,2.2,,
Thermodynamics,State Function Explanation,Explanation of state functions and state variables and their application to a chemical reaction.,4:54,https://youtu.be/JXEn_AaC63k?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,4242,3,Energy and Entropy,Closed System Energy Balances,,intro,,,,,explanation of state functions and state variables and their application to a chemical reaction,ElliottLira1st,,ElliottLira2nd,2.6,SVNA7th,3.2,,
Thermodynamics,Temperature of Room with Refrigerator Open (Interactive),"MCQ: A refrigerator open in a closed room. Does the temperature increase, decrease, or stay the same? Interactive screencast.",0:33,https://youtu.be/boL5iWvhPXI?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,102,3,Energy and Entropy,Closed System Energy Balances,,Interactive,,,,,"a refrigerator is open in a closed room. Does the temperature increase, decrease, or stay the same? Interactive screencast.",ElliottLira1st,,ElliottLira2nd,2.7,SVNA7th,,,
Thermodynamics,Which Curve is for Irreversible Adiabatic Expansion? (Interactive),"MCQ: For expansion of a gas, curves corresponding to reversible isothermal, reversible adiabatic, and irreversible adiabatic are shown.  Which curve is for the irreversible adiabatic process? Interactive screencast.",0:50,https://youtu.be/iR0LQnIEeWE?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,215,3,Energy and Entropy,Closed System Energy Balances,,Interactive,,,,,,ElliottLira1st,,ElliottLira2nd,,SVNA7th,,,
Thermodynamics,Irreversible Adiabatic Expansion,"Energy balance on an ideal gas that undergoes irreversible, adiabatic expansion.",2:09,https://youtu.be/NdTkzvMV9u8?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,5012,3,Energy and Entropy,Closed System Energy Balances,,example,,,,8.4,energy balance on an ideal gas that undergoes irreversible adiabatic expansion,ElliottLira1st,2.14,ElliottLira2nd,2.15,SVNA7th,2.4,,
Thermodynamics,Isothermal Ideal Gas Compression,Energy balance for isothermal compression of an ideal gas in a closed system.,5:36,https://youtu.be/WkjmJB25Vb8?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,3463,3,Energy and Entropy,Closed System Energy Balances,,example,,,,8.4,energy balance for isothermal compression of an ideal gas in a closed system,ElliottLira1st,2.14,ElliottLira2nd,2.15,SVNA7th,2.4,,
Thermodynamics,Reversible Adiabatic Compression of Ideal Gas,Calculates the final conditions for the adiabatic compression of an ideal gas. A demonstration of an adiabatic compression is included.,5:06,https://youtu.be/EEUtRiuWK2o?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,4597,3,Energy and Entropy,Closed System Energy Balances,,example,,,,8.4,calculate final conditions for adiabatic compression of an ideal gas,ElliottLira1st,2.14,ElliottLira2nd,2.15,SVNA7th,2.7,,
Thermodynamics,What is Evaporative Cooling?,Explains the phenomena of evaporative cooling.,2:28,https://youtu.be/HK7mDSNqGfU?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,445,3,Energy and Entropy,Closed System Energy Balances,,intro,,,,,explains the phenomena of evaporative cooling,ElliottLira1st,2.15,ElliottLira2nd,2.16,SVNA7th,2.12,,
Thermodynamics,Work and Enthalpy Misunderstandings,Discusses three examples related to enthalpy and work changes that are often confusing.,3:20,https://youtu.be/_pd9nUtLDdU?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,3052,3,Energy and Entropy,Closed System Energy Balances,,intro,,,,,discusses three examples related to enthalpy and work changes that are often confusing,ElliottLira1st,2.17,ElliottLira2nd,2.18,SVNA7th,2.1,,
Thermodynamics,Energy Balance: Steam Tables,"Solves a constant pressure, closed system energy balance using steam tables.",4:17,https://youtu.be/AS3_ZUSW6K0?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,1901,3,Energy and Entropy,Closed System Energy Balances,,example,,,,8.2,"solves a constant pressure, closed system energy balance using steam tables",ElliottLira1st,2.7,ElliottLira2nd,2.7,SVNA7th,8.1,,
Thermodynamics,Gas Expansion from a Tank,An energy balance is used to determine the final temperature of an ideal gas that expands from a tank into a piston/cylinder.,9:16,https://youtu.be/E-Gn2DScjyA?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,3714,3,Energy and Entropy,Closed System Energy Balances,,example,,,,,energy balance for expansion of an ideal gas into a piston /cylinder system,ElliottLira1st,2.7,ElliottLira2nd,2.7,SVNA7th,2.12,,
Thermodynamics,What is Enthalpy?,"Presents the definition of enthalpy, its differential, and its use in energy balances.",4:31,https://youtu.be/AK9JIFyzqMY?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,16290,3,Energy and Entropy,Closed System Energy Balances,,intro,,yes,,8.1,"presents the definition of enthalpy, its differential, and its use in energy balances.",ElliottLira1st,2.8,ElliottLira2nd,2.8,SVNA7th,2.10,,
Thermodynamics,Adiabatic Expansion of Steam,Use steam tables to determine the work done by the adiabatic expansion of steam.,2:47,https://youtu.be/Z_j9UKtuY0Y?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,1769,3,Energy and Entropy,Closed System Energy Balances,,example,,,,8.4,use steam tables to determine the work done by adiabatic expansion of steam,ElliottLira1st,3.3,ElliottLira2nd,4.3,SVNA7th,8.1,,
Thermodynamics,Real Gas Expansion,Determine the final state of a real gas that expands adiabatically into a vacuum.,4:04,https://youtu.be/O7akgeeHkZ4?list=PL4xAk5aclnUjeRz26fds2w1Mw8YvKHuSU,717,3,Energy and Entropy,Closed System Energy Balances,,example,,,,8.3,determine the final state of a real gas that expands adiabatically into a vacuum,ElliottLira1st,6.6,ElliottLira2nd,7.6,SVNA7th,2.5,,
Thermodynamics,Real Gas Expansion Part 2: Excel Solver,"Uses the Peng-Robinson equation of state spreadsheet from Elliott & Lira's textbook (www.cheThermodynamics.net/software) and Excel solver to calculate the final conditions for a real gas expanding into a vacuum. ""Real Gas Expansion Part 1"" describes the problem setup in detail.",5:37,https://youtu.be/SFJV0RD55Pg?list=PL4xAk5aclnUjeRz26fds2w1Mw8YvKHuSU,492,3,Energy and Entropy,Closed System Energy Balances,,example,,,,,uses the Peng-Robinson equation of state,ElliottLira1st,6.6,ElliottLira2nd,7.6,SVNA7th,2.5,,
Thermodynamics,Problem Solving Approach,Problem solving approach to solve closed system energy balance.,7:09,https://youtu.be/ZuyzmjLKJ24?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,3153,3,Energy and Entropy,Closed System Energy Balances,,intro,,,,,problem solving approach to solve closed system energy balances,ElliottLira1st,2.7,ElliottLira2nd,2.7,SVNA7th,2.4,,
Thermodynamics,Evaporative Cooling Energy Balance,Apply energy balance to liquid water that is evaporating and undergoing evaporative cooling.,6:12,https://youtu.be/IwWdj9plDWA?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,100,4,Energy and Entropy,Open System Energy Balances,,example,,,,,apply energy balance to liquid water that is evaporating and undergoing evaporative cooling,ElliottLira1st,2.15,ElliottLira2nd,2.16,SVNA7th,2.12,,
Thermodynamics,Unsteady-State Energy Balance (Filling an Empty Tank),Determine final properties of tank to which steam is added.,5:12,https://youtu.be/21u3QgXk0wM?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,1743,4,Energy and Entropy,Open System Energy Balances,,example,,,,,determine final properties of tank to which steam is added,ElliottLira1st,2.15,ElliottLira2nd,2.16,SVNA7th,2.12,,
Thermodynamics,Unsteady-State Energy Balance (Steam Tables),Unsteady-state energy balance on a tank containing steam to which additional steam is added. Uses steam tables.,11:50,https://youtu.be/wEEAr4aD_bU?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,1724,4,Energy and Entropy,Open System Energy Balances,,example,,,,,unsteady-state energy balance on a tank containing steam to which additional steam is added,ElliottLira1st,2.15,ElliottLira2nd,2.16,SVNA7th,2.12,,
Thermodynamics,Adiabatic Compression of an Ideal Gas,"Calculate the adiabatic temperature for compression of an ideal gas, both reversibly and irreversibly.",6:06,https://youtu.be/Gag_HoWlLnE?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,4358,4,Energy and Entropy,Open System Energy Balances,,intro,,,,8.4,"calculate adiabatic temperature for compression of an ideal gas, both reversibly and irreversibly",ElliottLira1st,2.14,ElliottLira2nd,2.15,SVNA7th,2.8,,
Thermodynamics,Maximum Work from a Turbine,Determine the maximum work possible from a turbine and determine the outlet conditions.,8:08,https://youtu.be/44lm6xWYDCQ?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,556,4,Energy and Entropy,Open System Energy Balances,,example,,,,8.5,determine the minimum work required to cool water given a constant temperature heat sink,ElliottLira1st,3.5,ElliottLira2nd,4.9,SVNA7th,7.2,,
Thermodynamics,Compressor Efficiency,Calculate the efficiency of a compressor that uses an ideal gas.,6:40,https://youtu.be/UEM5bdHPWR4?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,2907,4,Energy and Entropy,Open System Energy Balances,,example,,,,8.5,calculate the efficiency of a compressor that uses an ideal gas,ElliottLira1st,3.8,ElliottLira2nd,4.7,SVNA7th,7.3,,
Thermodynamics,Throttle Energy Balance: Real Gas,Energy balance for a real gas flowing through a throttle.,4:17,https://youtu.be/lrcLmtsFeNo?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,699,4,Energy and Entropy,Open System Energy Balances,,example,,,,,energy balance for a real gas flowing through a throttle,ElliottLira1st,4.4,ElliottLira2nd,4.6,SVNA7th,7.1,,
Thermodynamics,Acceleration of an Airplane by a Turbojet Engine,Calculates the initial acceleration of an airplane powered by a turbojet engine starting from rest and then applying full power.,9:53,https://youtu.be/7XlR_g1f-i0?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,531,4,Energy and Entropy,Open System Energy Balances,,example,,,,,calculates the initial acceleration of an airplane powered by a turbojet engine,ElliottLira1st,,ElliottLira2nd,5.6,SVNA7th,8.3,,
Thermodynamics,Adiabatic Compression/Expansion: Enthalpy-Entropy Diagram,"Shows reversible and irreversible processes on a enthalpy-entropy diagram, and discusses the work for the two types of processes.",5:36,https://youtu.be/HFm9cyq-jXg?list=PL4xAk5aclnUiyy5I6QsjJ_3rdKoO0q04I,12,4,Energy and Entropy,Open System Energy Balances,,example,,,,,,ElliottLira1st,,ElliottLira2nd,,SVNA7th,,,
Thermodynamics,Compare Gas Flow Through Expansion Valve and Turbine (Interactive),MCQ: A gas stream at high pressure is split into two streams. One flows through an expansion valve and one through a gas turbine. Interactive screencast.,0:54,https://youtu.be/8aAHEyLLFBw?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,220,4,Energy and Entropy,Open System Energy Balances,,Interactive,,,,,a high pressure gas stream is split through an expansion valve and a gas turbine. Which has the higher outlet temperature? Interactive screencast.,ElliottLira1st,,ElliottLira2nd,2.13,SVNA7th,,,
Thermodynamics,Compare Work in Two Turbines (Interactive),MCQ:  An ideal gas flows through two turbines with different efficiencies; which turbine extracts more work? Interactive screencast.,0:43,https://youtu.be/e39tsmzE1Lw?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,162,4,Energy and Entropy,Open System Energy Balances,,Interactive,,,,,an ideal gas flows through two turbines with different efficiencies; which turbine extracts more work? Interactive screencast.,ElliottLira1st,,ElliottLira2nd,4.7,SVNA7th,,,
Thermodynamics,Crankshaft (Interactive),"MCQ: When the volume of a gas is compressed to half its original volume, how does the final pressure compare to the initial pressure?",0:47,https://youtu.be/tVZ0vp4owiA?list=PL4xAk5aclnUjZ_bhvqdlGfMQohOiuE8Ul,88,4,Energy and Entropy,Open System Energy Balances,,Interactive,,,,,,ElliottLira1st,,ElliottLira2nd,,SVNA7th,,,
